"petition_number","cert_wrkrs_pet","partic_pet","partic_rate"
85097,25,35,1
85098,24,4,0.166666666666667
85100,129,25,0.193798449612403
85104,24,13,0.541666666666667
85106,45,11,0.244444444444444
85108,153,17,0.111111111111111
85117,498,103,0.206827309236948
85118,156,33,0.211538461538462
85122,125,12,0.096
85128,195,4,0.0205128205128205
85129,18,3,0.166666666666667
85132,31,10,0.32258064516129
85133,30,10,0.333333333333333
85134,155,29,0.187096774193548
85135,75,28,0.373333333333333
85137,686,9,0.0131195335276968
85138,79,5,0.0632911392405063
85140,85,29,0.341176470588235
85141,35,10,0.285714285714286
85144,8,3,0.375
85146,124,10,0.0806451612903226
85152,86,16,0.186046511627907
85153,84,6,0.0714285714285714
85155,237,20,0.0843881856540084
85156,69,41,0.594202898550725
85157,37,16,0.432432432432432
85160,2170,539,0.248387096774194
85161,27,8,0.296296296296296
85167,845,34,0.0402366863905325
85169,45,3,0.0666666666666667
85171,41,27,0.658536585365854
85172,6,5,0.833333333333333
85176,62,13,0.209677419354839
85177,72,12,0.166666666666667
85178,75,10,0.133333333333333
85182,525,5,0.00952380952380952
85184,11,3,0.272727272727273
85186,29,3,0.103448275862069
85187,85,45,0.529411764705882
85188,180,66,0.366666666666667
85191,120,17,0.141666666666667
85192,398,135,0.339195979899498
85197,176,26,0.147727272727273
85199,58,11,0.189655172413793
85204,46,10,0.217391304347826
85209,47,12,0.25531914893617
85210,154,24,0.155844155844156
85211,79,26,0.329113924050633
85214,425,187,0.44
85215,600,251,0.418333333333333
85216,57,12,0.210526315789474
85218,18,11,0.611111111111111
85219,227,49,0.215859030837004
85225,7,25,1
85226,25,10,0.4
85234,619,142,0.229402261712439
85235,133,20,0.150375939849624
85236,379,156,0.411609498680739
85237,43,4,0.0930232558139535
85238,210,100,0.476190476190476
85243,246,138,0.560975609756098
85244,87,18,0.206896551724138
85246,82,28,0.341463414634146
85247,408,28,0.0686274509803922
85248,262,171,0.652671755725191
85251,3,7,1
85254,859,23,0.0267753201396973
85256,191,4,0.0209424083769634
85260,148,16,0.108108108108108
85261,335,83,0.247761194029851
85265,70,54,0.771428571428571
85269,40,3,0.075
85272,66,7,0.106060606060606
85275,27,7,0.259259259259259
85279,48,25,0.520833333333333
85282,84,22,0.261904761904762
85283,18,10,0.555555555555556
85284,80,29,0.3625
85286,1946,649,0.333504624871531
85293,42,3,0.0714285714285714
85295,88,12,0.136363636363636
85297,20,6,0.3
85298,223,43,0.192825112107623
85299,17,3,0.176470588235294
85300,3,3,1
85302,22,9,0.409090909090909
85304,39,8,0.205128205128205
85307,147,17,0.115646258503401
85308,18,4,0.222222222222222
85309,46,10,0.217391304347826
85312,30,14,0.466666666666667
85313,15,9,0.6
85314,222,21,0.0945945945945946
85315,92,18,0.195652173913043
85320,92,4,0.0434782608695652
85323,78,6,0.0769230769230769
85324,302,41,0.135761589403974
85328,250,44,0.176
85332,16,4,0.25
85338,24,11,0.458333333333333
85339,16,6,0.375
85340,297,38,0.127946127946128
85341,374,158,0.422459893048128
85346,43,23,0.534883720930233
85348,318,9,0.0283018867924528
85349,13,3,0.230769230769231
85353,28,4,0.142857142857143
85354,25,7,0.28
85356,49,8,0.163265306122449
85357,856,151,0.176401869158879
85363,242,59,0.243801652892562
85365,171,63,0.368421052631579
85366,35,4,0.114285714285714
85367,41,20,0.48780487804878
85368,51,8,0.156862745098039
85372,42,16,0.380952380952381
85374,53,16,0.30188679245283
85377,33,4,0.121212121212121
85378,25,4,0.16
85379,92,21,0.228260869565217
85380,64,25,0.390625
85383,91,7,0.0769230769230769
85385,150,7,0.0466666666666667
85386,24,5,0.208333333333333
85389,102,15,0.147058823529412
85391,42,40,0.952380952380952
85392,5,12,1
85394,24,7,0.291666666666667
85395,85,8,0.0941176470588235
85404,72,31,0.430555555555556
85405,14,4,0.285714285714286
85406,25,9,0.36
85407,11,4,0.363636363636364
85409,87,11,0.126436781609195
85410,144,7,0.0486111111111111
85411,68,20,0.294117647058824
85414,28,5,0.178571428571429
85415,55,33,0.6
85417,66,10,0.151515151515152
85423,286,5,0.0174825174825175
85424,127,49,0.385826771653543
85426,34,13,0.382352941176471
85427,406,37,0.0911330049261084
85428,25,11,0.44
85431,188,18,0.0957446808510638
85440,22,3,0.136363636363636
85443,64,12,0.1875
85445,15,11,0.733333333333333
85447,56,5,0.0892857142857143
85449,55,14,0.254545454545455
85450,224,5,0.0223214285714286
85453,450,100,0.222222222222222
85454,168,88,0.523809523809524
85455,81,20,0.246913580246914
85458,134,4,0.0298507462686567
85459,641,254,0.396255850234009
85460,240,123,0.5125
85461,249,5,0.0200803212851406
85465,32,5,0.15625
85466,26,3,0.115384615384615
85469,27,23,0.851851851851852
85470,28,9,0.321428571428571
85473,155,56,0.361290322580645
85475,199,33,0.165829145728643
85478,21,10,0.476190476190476
85479,29,6,0.206896551724138
85480,28,10,0.357142857142857
85481,19,6,0.315789473684211
85482,156,26,0.166666666666667
85483,139,22,0.158273381294964
85486,269,9,0.033457249070632
85487,5,5,1
85489,117,66,0.564102564102564
85491,6,5,0.833333333333333
85492,105,21,0.2
85495,51,7,0.137254901960784
85502,80,93,1
85503,25,7,0.28
85504,121,41,0.338842975206612
85510,94,27,0.287234042553192
85512,178,27,0.151685393258427
85514,103,4,0.0388349514563107
85515,41,5,0.121951219512195
85516,87,5,0.0574712643678161
85518,200,37,0.185
85519,47,7,0.148936170212766
85521,54,4,0.0740740740740741
85522,15,6,0.4
85523,112,24,0.214285714285714
85524,13,7,0.538461538461538
85526,24,8,0.333333333333333
85527,19,11,0.578947368421053
85529,53,3,0.0566037735849057
85533,227,35,0.154185022026432
85535,6,7,1
85536,47,17,0.361702127659574
85537,593,325,0.548060708263069
85541,28,8,0.285714285714286
85542,107,15,0.14018691588785
85545,135,3,0.0222222222222222
85546,231,18,0.0779220779220779
85547,3175,30,0.0094488188976378
85551,125,5,0.04
85552,320,36,0.1125
85553,435,46,0.105747126436782
85557,50,3,0.06
85558,58,4,0.0689655172413793
85559,5,3,0.6
85560,31,8,0.258064516129032
85563,227,91,0.400881057268722
85564,389,18,0.0462724935732648
85566,117,14,0.11965811965812
85567,202,5,0.0247524752475248
85568,48,14,0.291666666666667
85569,92,14,0.152173913043478
85570,31,6,0.193548387096774
85572,43,11,0.255813953488372
85573,434,9,0.0207373271889401
85574,678,276,0.407079646017699
85576,50,3,0.06
85578,21,80,1
85580,291,93,0.319587628865979
85582,73,32,0.438356164383562
85584,9,3,0.333333333333333
85586,50,8,0.16
85587,18,5,0.277777777777778
85588,8,3,0.375
85591,834,44,0.052757793764988
85592,320,102,0.31875
85593,225,39,0.173333333333333
85596,519,112,0.215799614643545
85597,41,18,0.439024390243902
85598,38,7,0.184210526315789
85599,54,7,0.12962962962963
85600,525,36,0.0685714285714286
85604,47,5,0.106382978723404
85605,28,3,0.107142857142857
85606,122,39,0.319672131147541
85607,89,4,0.0449438202247191
85610,511,111,0.217221135029354
85614,30,20,0.666666666666667
85615,450,53,0.117777777777778
85618,292,37,0.126712328767123
85620,30,10,0.333333333333333
85622,33,6,0.181818181818182
85623,149,45,0.302013422818792
85625,585,49,0.0837606837606838
85628,187,61,0.32620320855615
85629,749,81,0.108144192256342
85631,200,12,0.06
85634,235,28,0.119148936170213
85635,230,5,0.0217391304347826
85636,914,227,0.24835886214442
85640,64,12,0.1875
85641,270,34,0.125925925925926
85643,43,11,0.255813953488372
85646,10,5,0.5
85647,12,3,0.25
85652,230,62,0.269565217391304
85657,237,4,0.0168776371308017
85660,84,15,0.178571428571429
85662,291,15,0.0515463917525773
85663,128,54,0.421875
85664,445,77,0.173033707865169
85665,224,68,0.303571428571429
85666,14,11,0.785714285714286
85667,19,3,0.157894736842105
85669,45,14,0.311111111111111
85674,125,35,0.28
85682,7,3,0.428571428571429
85683,595,50,0.0840336134453782
85684,254,58,0.228346456692913
85685,38,33,0.868421052631579
85686,80,18,0.225
85689,62,18,0.290322580645161
85691,67,36,0.537313432835821
85695,36,7,0.194444444444444
85697,16,11,0.6875
85699,28,3,0.107142857142857
85701,69,20,0.289855072463768
85703,159,40,0.251572327044025
85704,241,87,0.360995850622407
85707,205,130,0.634146341463415
85708,33,5,0.151515151515152
85710,170,56,0.329411764705882
85711,96,15,0.15625
85712,138,40,0.289855072463768
85713,279,78,0.279569892473118
85714,50,68,1
85715,45,7,0.155555555555556
85716,130,22,0.169230769230769
85717,181,49,0.270718232044199
85718,80,8,0.1
85722,71,15,0.211267605633803
85723,118,11,0.0932203389830508
85725,3,3,1
85726,300,69,0.23
85728,185,58,0.313513513513514
85729,221,132,0.597285067873303
85730,228,40,0.175438596491228
85731,113,5,0.0442477876106195
85732,40,23,0.575
85733,174,58,0.333333333333333
85736,32,3,0.09375
85739,26,55,1
85740,28,3,0.107142857142857
85742,322,13,0.0403726708074534
85743,95,19,0.2
85748,213,37,0.173708920187793
85750,13,4,0.307692307692308
85752,7,3,0.428571428571429
85753,526,47,0.0893536121673004
85754,72,14,0.194444444444444
85756,63,3,0.0476190476190476
85759,3,4,1
85760,112,13,0.116071428571429
85763,39,19,0.487179487179487
85764,24,4,0.166666666666667
85766,61,17,0.278688524590164
85767,116,91,0.78448275862069
85770,50,42,0.84
85777,40,5,0.125
85778,116,6,0.0517241379310345
85779,271,72,0.265682656826568
85780,391,13,0.0332480818414322
85783,202,92,0.455445544554455
85785,14,7,0.5
85786,147,9,0.0612244897959184
85787,84,8,0.0952380952380952
85789,136,79,0.580882352941177
85795,346,221,0.638728323699422
85796,4454,1299,0.291647956892681
85798,127,18,0.141732283464567
85799,58,9,0.155172413793103
85800,79,17,0.215189873417722
85801,156,29,0.185897435897436
85804,305,3,0.00983606557377049
85805,125,30,0.24
85807,72,3,0.0416666666666667
85808,206,6,0.029126213592233
85809,1322,97,0.0733736762481089
85810,23,4,0.173913043478261
85812,353,11,0.0311614730878187
85817,75,24,0.32
85818,290,85,0.293103448275862
85819,9,7,0.777777777777778
85820,21,4,0.19047619047619
85821,454,124,0.273127753303965
85823,193,65,0.336787564766839
85828,81,19,0.234567901234568
85831,20,3,0.15
85836,43,3,0.0697674418604651
85837,22,8,0.363636363636364
85839,34,5,0.147058823529412
85841,95,39,0.410526315789474
85843,110,44,0.4
85844,67,22,0.328358208955224
85846,35,53,1
85847,89,60,0.674157303370786
85848,66,11,0.166666666666667
85850,75,5,0.0666666666666667
85851,350,162,0.462857142857143
85852,120,53,0.441666666666667
85857,189,34,0.17989417989418
85858,1892,17,0.00898520084566596
85859,200,23,0.115
85862,277,80,0.288808664259928
85864,10,5,0.5
85866,168,49,0.291666666666667
85867,166,42,0.253012048192771
85868,318,67,0.210691823899371
85869,27,3,0.111111111111111
85871,54,15,0.277777777777778
85872,32,10,0.3125
85873,1761,257,0.145939806927882
85875,90,11,0.122222222222222
85876,105,44,0.419047619047619
85877,166,27,0.162650602409639
85879,135,66,0.488888888888889
85880,143,4,0.027972027972028
85882,8,6,0.75
85884,21,4,0.19047619047619
85886,47,11,0.234042553191489
85888,507,255,0.502958579881657
85889,507,260,0.512820512820513
85891,96,3,0.03125
85893,39,7,0.179487179487179
85899,52,7,0.134615384615385
85900,80,21,0.2625
85902,490,66,0.13469387755102
85903,14,6,0.428571428571429
85905,114,30,0.263157894736842
85909,25,5,0.2
85911,730,147,0.201369863013699
85912,27,20,0.740740740740741
85913,37,23,0.621621621621622
85915,11,4,0.363636363636364
85919,185,243,1
85922,79,22,0.278481012658228
85924,173,32,0.184971098265896
85926,478,53,0.110878661087866
85927,108,20,0.185185185185185
85931,14,3,0.214285714285714
85938,390,41,0.105128205128205
85939,1416,337,0.237994350282486
85940,48,34,0.708333333333333
85941,25,3,0.12
85944,53,23,0.433962264150943
85949,16,4,0.25
85950,102,10,0.0980392156862745
85952,53,40,0.754716981132076
85954,432,58,0.134259259259259
85959,43,12,0.27906976744186
85960,202,12,0.0594059405940594
85961,283,60,0.212014134275618
85962,89,9,0.101123595505618
85963,206,106,0.514563106796116
85967,315,44,0.13968253968254
85969,434,103,0.237327188940092
85970,33,14,0.424242424242424
85971,363,8,0.0220385674931129
85972,105,35,0.333333333333333
85976,139,27,0.194244604316547
85978,90,73,0.811111111111111
85979,147,38,0.258503401360544
85980,63,19,0.301587301587302
85981,20,14,0.7
85983,130,13,0.1
85987,133,85,0.639097744360902
85989,38,12,0.315789473684211
85990,18,18,1
85994,60,8,0.133333333333333
85996,52,3,0.0576923076923077
86001,1566,583,0.372286079182631
86003,140,12,0.0857142857142857
86004,47,27,0.574468085106383
86006,91,36,0.395604395604396
86008,529,40,0.0756143667296786
86011,195,8,0.041025641025641
86012,117,24,0.205128205128205
86014,170,18,0.105882352941176
86016,59,6,0.101694915254237
86018,10,12,1
86025,626,109,0.174121405750799
86027,7,21,1
86028,71,5,0.0704225352112676
86033,16,3,0.1875
86035,9,3,0.333333333333333
86038,11,6,0.545454545454545
86039,247,135,0.546558704453441
86040,230,4,0.0173913043478261
86046,128,9,0.0703125
86047,49,20,0.408163265306122
86048,971,37,0.0381050463439753
86050,84,30,0.357142857142857
86060,381,40,0.10498687664042
86063,30,4,0.133333333333333
86064,49,10,0.204081632653061
86065,1207,532,0.44076222038111
86073,140,47,0.335714285714286
86074,70,21,0.3
86076,182,10,0.0549450549450549
86081,35,4,0.114285714285714
86083,243,101,0.415637860082305
86084,54,34,0.62962962962963
86086,226,102,0.451327433628319
86088,333,46,0.138138138138138
86089,141,25,0.177304964539007
86091,1022,29,0.0283757338551859
86093,32,7,0.21875
86096,50,6,0.12
86099,159,61,0.383647798742138
86102,80,12,0.15
86104,114,23,0.201754385964912
86105,446,71,0.159192825112108
86109,290,24,0.0827586206896552
86112,80,9,0.1125
86114,28,4,0.142857142857143
86116,37,5,0.135135135135135
86120,87,38,0.436781609195402
86122,305,31,0.101639344262295
86123,181,13,0.0718232044198895
86125,58,16,0.275862068965517
86127,37,7,0.189189189189189
86128,128,28,0.21875
86130,300,13,0.0433333333333333
86132,65,14,0.215384615384615
86133,23,8,0.347826086956522
86135,21,5,0.238095238095238
86136,33,3,0.0909090909090909
86137,34,5,0.147058823529412
86138,22,14,0.636363636363636
86139,180,34,0.188888888888889
90001,41,5,0.121951219512195
90002,175,36,0.205714285714286
90003,34,4,0.117647058823529
90004,136,18,0.132352941176471
90009,42,4,0.0952380952380952
90010,133,5,0.037593984962406
90013,232,45,0.193965517241379
90015,7,3,0.428571428571429
90016,86,60,0.697674418604651
90018,149,22,0.147651006711409
90023,250,4,0.016
90024,27,6,0.222222222222222
90025,76,15,0.197368421052632
90027,180,35,0.194444444444444
90030,65,16,0.246153846153846
90035,407,47,0.115479115479115
90040,279,52,0.186379928315412
90041,50,10,0.2
90046,94,13,0.138297872340426
90048,240,6,0.025
90050,78,6,0.0769230769230769
90056,74,49,0.662162162162162
90058,1446,220,0.152143845089903
90059,21,5,0.238095238095238
90061,407,140,0.343980343980344
90063,138,63,0.456521739130435
90064,158,25,0.158227848101266
90065,881,495,0.561861520998865
90066,148,20,0.135135135135135
90067,66,14,0.212121212121212
90068,192,35,0.182291666666667
90069,193,3,0.0155440414507772
90070,90,4,0.0444444444444444
90071,34,39,1
90075,414,184,0.444444444444444
90076,151,43,0.28476821192053
90077,19,4,0.210526315789474
90078,29,4,0.137931034482759
90079,100,5,0.05
90082,259,116,0.447876447876448
90083,47,30,0.638297872340426
90084,114,12,0.105263157894737
90085,48,21,0.4375
90086,58,23,0.396551724137931
90087,152,8,0.0526315789473684
90089,11,6,0.545454545454545
90093,6,3,0.5
90095,19,4,0.210526315789474
90097,77,21,0.272727272727273
90101,222,43,0.193693693693694
90102,108,33,0.305555555555556
90103,395,59,0.149367088607595
90106,231,16,0.0692640692640693
90108,372,82,0.220430107526882
90109,170,22,0.129411764705882
90112,600,228,0.38
90113,50,4,0.08
90115,49,25,0.510204081632653
90122,222,57,0.256756756756757
90124,38,3,0.0789473684210526
90131,12,34,1
90135,46,16,0.347826086956522
90137,20,5,0.25
90138,81,19,0.234567901234568
90139,107,18,0.168224299065421
90141,734,64,0.0871934604904632
90142,311,82,0.263665594855305
90146,105,16,0.152380952380952
90151,50,37,0.74
90153,106,9,0.0849056603773585
90155,58,12,0.206896551724138
90156,588,76,0.129251700680272
90157,155,32,0.206451612903226
90159,39,6,0.153846153846154
90162,155,4,0.0258064516129032
90166,259,69,0.266409266409266
90168,42,3,0.0714285714285714
90172,179,31,0.173184357541899
90173,77,8,0.103896103896104
90174,222,14,0.0630630630630631
90177,309,145,0.469255663430421
90178,172,20,0.116279069767442
90180,257,10,0.0389105058365759
90181,144,27,0.1875
90182,71,14,0.197183098591549
90184,681,19,0.0279001468428781
90185,259,33,0.127413127413127
90190,22,5,0.227272727272727
90193,88,7,0.0795454545454545
90199,41,3,0.0731707317073171
90203,48,5,0.104166666666667
90212,404,144,0.356435643564356
90213,192,28,0.145833333333333
90214,49,3,0.0612244897959184
90217,32,6,0.1875
90218,280,20,0.0714285714285714
90221,75,13,0.173333333333333
90227,29,19,0.655172413793103
90230,32,6,0.1875
90231,16,3,0.1875
90234,179,72,0.402234636871508
90235,91,15,0.164835164835165
90243,79,6,0.0759493670886076
90245,43,17,0.395348837209302
90249,157,22,0.140127388535032
90251,411,40,0.097323600973236
90255,126,80,0.634920634920635
90257,118,8,0.0677966101694915
90258,96,21,0.21875
90259,55,18,0.327272727272727
90262,96,5,0.0520833333333333
90263,163,39,0.239263803680982
90265,118,23,0.194915254237288
90273,36,4,0.111111111111111
90276,82,15,0.182926829268293
90277,33,6,0.181818181818182
90281,349,224,0.641833810888252
90284,91,13,0.142857142857143
90298,60,6,0.1
90299,320,58,0.18125
90302,12,4,0.333333333333333
90311,40,4,0.1
90317,230,23,0.1
90321,95,38,0.4
90326,40,9,0.225
90327,177,158,0.892655367231638
90335,323,71,0.219814241486068
91000,48,28,0.583333333333333
91001,138,19,0.13768115942029
91002,18,4,0.222222222222222
91006,68,13,0.191176470588235
91007,50,14,0.28
91008,196,79,0.403061224489796
91009,195,13,0.0666666666666667
91011,209,3,0.0143540669856459
91013,210,16,0.0761904761904762
91014,56,4,0.0714285714285714
91017,600,40,0.0666666666666667
91021,531,44,0.0828625235404896
91023,1210,126,0.104132231404959
91027,802,146,0.182044887780549
91030,1234,426,0.345218800648298
91038,21,8,0.380952380952381
91040,17,6,0.352941176470588
91041,95,3,0.0315789473684211
91042,27,3,0.111111111111111
91044,30,6,0.2
91045,325,47,0.144615384615385
91046,91,22,0.241758241758242
91051,86,84,0.976744186046512
91053,8,5,0.625
91054,124,38,0.306451612903226
91056,101,5,0.0495049504950495
91057,36,3,0.0833333333333333
91060,125,15,0.12
91064,117,15,0.128205128205128
91067,37,4,0.108108108108108
91069,104,3,0.0288461538461538
91071,237,72,0.30379746835443
91072,32,7,0.21875
91075,223,45,0.201793721973094
91078,35,6,0.171428571428571
91079,145,17,0.117241379310345
91080,98,7,0.0714285714285714
91081,41,20,0.48780487804878
91082,6,3,0.5
91084,60,11,0.183333333333333
91085,21,10,0.476190476190476
91086,12,4,0.333333333333333
91088,66,3,0.0454545454545455
91090,856,419,0.489485981308411
91091,194,45,0.231958762886598
91092,346,4,0.0115606936416185
91095,235,118,0.502127659574468
91098,9,3,0.333333333333333
91099,225,24,0.106666666666667
91101,116,9,0.0775862068965517
91103,50,12,0.24
91106,255,40,0.156862745098039
91108,236,58,0.245762711864407
91109,353,62,0.175637393767705
91110,82,3,0.0365853658536585
91111,148,36,0.243243243243243
91112,254,17,0.0669291338582677
91113,31,5,0.161290322580645
91117,26,7,0.269230769230769
91118,60,24,0.4
91119,125,13,0.104
91120,213,9,0.0422535211267606
91123,77,27,0.350649350649351
91124,6,3,0.5
91125,450,231,0.513333333333333
91128,88,4,0.0454545454545455
91129,227,58,0.255506607929515
91131,15,4,0.266666666666667
91132,626,57,0.0910543130990415
91133,8,4,0.5
91136,41,8,0.195121951219512
91139,108,20,0.185185185185185
91140,120,7,0.0583333333333333
91142,103,13,0.12621359223301
91143,83,9,0.108433734939759
91144,187,4,0.0213903743315508
91145,819,132,0.161172161172161
91149,6,3,0.5
91150,350,23,0.0657142857142857
91154,61,4,0.0655737704918033
91156,56,7,0.125
91157,198,63,0.318181818181818
91159,152,8,0.0526315789473684
91161,325,47,0.144615384615385
91163,398,22,0.0552763819095477
91164,195,15,0.0769230769230769
91166,212,32,0.150943396226415
91167,60,6,0.1
91172,28,5,0.178571428571429
91174,32,4,0.125
91176,73,10,0.136986301369863
91177,7,15,1
91179,6,6,1
91180,35,5,0.142857142857143
91184,38,3,0.0789473684210526
91186,40,9,0.225
91187,39,6,0.153846153846154
91188,77,5,0.0649350649350649
91191,34,3,0.0882352941176471
91192,25,12,0.48
91193,260,28,0.107692307692308
91195,68,14,0.205882352941176
91196,151,33,0.218543046357616
91198,17,10,0.588235294117647
91199,65,17,0.261538461538462
91200,76,3,0.0394736842105263
91205,304,105,0.345394736842105
91207,142,35,0.246478873239437
91208,22,87,1
91209,80,13,0.1625
91211,16,11,0.6875
91215,108,7,0.0648148148148148
91216,9,3,0.333333333333333
91217,14,11,0.785714285714286
91219,43,40,0.930232558139535
91223,89,6,0.0674157303370786
91224,157,18,0.114649681528662
91227,31,8,0.258064516129032
91232,205,13,0.0634146341463415
91233,33,5,0.151515151515152
91235,301,151,0.501661129568106
91237,28,17,0.607142857142857
91239,19,14,0.736842105263158
91240,129,4,0.0310077519379845
91242,83,58,0.698795180722892
91245,30,12,0.4
91246,39,11,0.282051282051282
91247,552,126,0.228260869565217
91249,110,17,0.154545454545455
91250,118,7,0.0593220338983051
91251,273,14,0.0512820512820513
91252,24,7,0.291666666666667
91254,71,6,0.0845070422535211
91257,84,19,0.226190476190476
91258,37,7,0.189189189189189
91260,292,61,0.208904109589041
91261,289,12,0.041522491349481
91262,181,31,0.171270718232044
91267,34,3,0.0882352941176471
91277,191,6,0.031413612565445
91278,264,45,0.170454545454545
91279,247,49,0.198380566801619
91280,65,8,0.123076923076923
91285,19,9,0.473684210526316
91290,1015,17,0.0167487684729064
91291,34,3,0.0882352941176471
91304,51,10,0.196078431372549
91307,52,18,0.346153846153846
91312,56,33,0.589285714285714
91315,32,4,0.125
91316,30,12,0.4
91318,70,34,0.485714285714286
91320,12,3,0.25
91321,10,4,0.4
91323,99,17,0.171717171717172
91335,62,16,0.258064516129032
91336,128,20,0.15625
91338,106,17,0.160377358490566
91340,69,4,0.0579710144927536
91343,38,5,0.131578947368421
91346,99,16,0.161616161616162
91350,23,3,0.130434782608696
91352,478,178,0.372384937238494
91353,433,5,0.0115473441108545
91354,18,4,0.222222222222222
91355,101,6,0.0594059405940594
91357,89,46,0.51685393258427
91358,59,10,0.169491525423729
91361,57,6,0.105263157894737
91363,92,18,0.195652173913043
91367,700,12,0.0171428571428571
91368,90,4,0.0444444444444444
91374,158,41,0.259493670886076
91376,24,3,0.125
91378,667,205,0.307346326836582
91380,8,4,0.5
91386,265,189,0.713207547169811
91389,5,3,0.6
91392,97,21,0.216494845360825
91396,26,9,0.346153846153846
91399,115,14,0.121739130434783
91400,130,4,0.0307692307692308
91402,60,31,0.516666666666667
91412,235,12,0.051063829787234
91416,293,23,0.0784982935153584
91423,58,9,0.155172413793103
91424,182,12,0.0659340659340659
91427,197,107,0.543147208121827
91430,5,5,1
91438,23,8,0.347826086956522
91440,99,21,0.212121212121212
91441,63,27,0.428571428571429
91445,80,15,0.1875
91451,56,8,0.142857142857143
91453,130,43,0.330769230769231
91456,376,102,0.271276595744681
91458,300,61,0.203333333333333
91460,65,9,0.138461538461538
91464,53,4,0.0754716981132075
91471,80,27,0.3375
91474,22,5,0.227272727272727
91477,5,3,0.6
91479,61,37,0.60655737704918
91485,326,73,0.223926380368098
91491,609,172,0.282430213464696
91493,64,4,0.0625
91494,120,28,0.233333333333333
91496,75,42,0.56
91497,5,4,0.8
91502,102,16,0.156862745098039
91503,230,21,0.091304347826087
91505,94,8,0.0851063829787234
91506,16,18,1
91507,435,7,0.0160919540229885
91508,310,10,0.032258064516129
91510,162,13,0.0802469135802469
91511,65,49,0.753846153846154
91513,230,95,0.41304347826087
91516,7,3,0.428571428571429
91517,33,14,0.424242424242424
91518,52,10,0.192307692307692
91519,86,4,0.0465116279069767
91520,376,123,0.327127659574468
91521,805,3,0.00372670807453416
91523,108,32,0.296296296296296
91528,1468,436,0.29700272479564
91530,11,4,0.363636363636364
91531,86,6,0.0697674418604651
91535,130,134,1
91536,50,7,0.14
91539,274,4,0.0145985401459854
91540,31,4,0.129032258064516
91541,314,45,0.143312101910828
91542,23,3,0.130434782608696
91544,45,7,0.155555555555556
91546,183,3,0.0163934426229508
91548,16,6,0.375
91549,25,5,0.2
91550,120,9,0.075
91551,41,62,1
91554,133,11,0.0827067669172932
91557,89,40,0.449438202247191
91563,76,19,0.25
91570,23,4,0.173913043478261
91573,23,4,0.173913043478261
91576,7,3,0.428571428571429
91581,244,5,0.0204918032786885
91582,76,7,0.0921052631578947
91585,14,3,0.214285714285714
91589,11,4,0.363636363636364
91590,230,88,0.382608695652174
91591,67,51,0.761194029850746
91592,5,4,0.8
91593,660,110,0.166666666666667
91595,279,5,0.017921146953405
91597,320,10,0.03125
91598,10,3,0.3
91601,72,24,0.333333333333333
91602,54,16,0.296296296296296
91603,1468,6,0.00408719346049046
91605,33,3,0.0909090909090909
91609,220,60,0.272727272727273
91611,998,64,0.064128256513026
91612,79,22,0.278481012658228
91618,131,15,0.114503816793893
91632,102,22,0.215686274509804
91635,33,5,0.151515151515152
91638,30,13,0.433333333333333
91639,205,14,0.0682926829268293
91644,40,11,0.275
91648,74,11,0.148648648648649
91650,81,35,0.432098765432099
91651,30,3,0.1
91653,125,6,0.048
91654,180,7,0.0388888888888889
91656,26,5,0.192307692307692
91661,11,5,0.454545454545455
91662,185,7,0.0378378378378378
91667,182,10,0.0549450549450549
91671,26,13,0.5
91674,10,3,0.3
91675,62,5,0.0806451612903226
91676,142,29,0.204225352112676
91681,25,12,0.48
91682,7,4,0.571428571428571
91684,78,22,0.282051282051282
91685,131,12,0.0916030534351145
91690,200,17,0.085
91692,105,21,0.2
91695,155,73,0.470967741935484
91698,22,4,0.181818181818182
91699,48,21,0.4375
91701,46,14,0.304347826086957
91702,24,9,0.375
91703,358,97,0.270949720670391
91708,49,8,0.163265306122449
91712,260,29,0.111538461538462
91714,786,94,0.119592875318066
91717,141,15,0.106382978723404
91718,20,4,0.2
91720,51,45,0.882352941176471
91721,36,8,0.222222222222222
91722,9,3,0.333333333333333
91725,1768,67,0.03789592760181
91726,9,4,0.444444444444444
91727,727,4,0.00550206327372765
91730,209,6,0.0287081339712919
91732,61,11,0.180327868852459
91734,46,4,0.0869565217391304
91737,48,16,0.333333333333333
91739,50,10,0.2
91741,15,4,0.266666666666667
91743,33,3,0.0909090909090909
91744,92,18,0.195652173913043
91752,125,19,0.152
91753,75,4,0.0533333333333333
91754,37,3,0.0810810810810811
91755,230,104,0.452173913043478
91758,716,125,0.174581005586592
91765,36,5,0.138888888888889
91767,276,53,0.192028985507246
91768,85,11,0.129411764705882
91769,180,31,0.172222222222222
91772,94,78,0.829787234042553
91773,110,8,0.0727272727272727
91781,25,7,0.28
91782,125,22,0.176
91794,201,10,0.0497512437810945
91796,216,172,0.796296296296296
91798,33,31,0.939393939393939
91803,73,17,0.232876712328767
91807,1300,27,0.0207692307692308
91808,95,9,0.0947368421052632
91810,101,4,0.0396039603960396
91813,28,4,0.142857142857143
91818,169,35,0.207100591715976
91826,556,7,0.012589928057554
91839,5,9,1
91845,348,67,0.192528735632184
91847,14,4,0.285714285714286
91848,41,7,0.170731707317073
91849,36,4,0.111111111111111
91851,3,34,1
91852,38,19,0.5
91853,38,4,0.105263157894737
91854,442,189,0.427601809954751
91858,63,15,0.238095238095238
