TAWSuffix,City,State,StreetAddress,Zip,AUTO_UNIQUE_ID_2019-03-19_njbell89_field_site_unm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType
82643,West Boylston,MA,,,458,USCGeocoder,47.0456,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,4933265.336,ArealInterpolationGeometricCentroid,City,30,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.26717597,-71.6168463,Relaxed;Soundex,TwoThousandTen,75050,1122,,75015,0,49340,4010,4,7423,27,25,9,Missing
82646,St. Paul,MN,,,459,USCGeocoder,15.6043,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
82655,St. Louis,MO,,,460,USCGeocoder,15.6336,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
82680B,St. Petersburg,FL,,,461,USCGeocoder,15.6107,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,357500421.3,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,27.76172935,-82.64293485,Relaxed;Soundex,TwoThousandTen,63000,8280,,93042,0,45300,1029,1,286,103,12,9,Missing
82684,Hermon,ME,,,462,USCGeocoder,78.1488,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,100663673.3,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,43.86380951,-70.82579252,Relaxed;Soundex,TwoThousandTen,,730,,33315,,,1062,1,9669,17,23,9,Missing
82693,Avon,MA,,,463,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,11752181.86,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.12666226,-71.04924571,Relaxed;Soundex,TwoThousandTen,,740,14484,2935,0,14460,1003,1,4571,21,25,9,Missing
82725,Jeanette,PA,,,464,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,6185666.562,ArealInterpolationGeometricCentroid,City,45,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.32775241,-79.61390371,Relaxed;Soundex,TwoThousandTen,37784,6280,,37784,0,38300,2031,2,8026,129,42,9,Missing
82748,St. Marys,PA,,,465,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,257763013,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.45746601,-78.53417748,Relaxed;Soundex,TwoThousandTen,67344,,,67344,1,41260,1054,1,9512,47,42,9,Missing
82760A,Windsor,CT,,,467,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,24256148.97,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.92671117,-72.65439456,Relaxed;Soundex,TwoThousandTen,87140,3280,,87070,0,25540,1024,1,4762,3,9,9,Missing
82918,Simsbury,CT,,,470,USCGeocoder,15.6227,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,11822192.03,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.88077097,-72.81112999,Relaxed;Soundex,TwoThousandTen,69010,3280,,68940,0,25540,2016,2,4663,3,9,9,Missing
82922,South Indianapolis,IN,,,471,USCGeocoder,140.5991,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,892286.5109,ArealInterpolationGeometricCentroid,City,19.41176471,FeatureClassBased,FlipACoin,,CityCentroid,,,1,39.48639894,-87.18901242,Relaxed;Soundex,TwoThousandTen,72782,8320,,61290,0,45460,3050,3,404,21,18,6,ResidenceCityOrZIPWithOneCensusTract
82951,St. Louis,MO,,,472,USCGeocoder,15.6217,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
82975,St. Joseph,MO,,,474,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,115963206.9,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,39.75983122,-94.82092468,Relaxed;Soundex,TwoThousandTen,64550,7000,,77236,0,41140,1005,1,15,21,29,9,Missing
83042,Wallingford,CT,,,475,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,19118676.86,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.44993274,-72.8188551,Relaxed;Soundex,TwoThousandTen,78880,5602,,78740,0,35300,1008,1,1752,9,9,9,Missing
83059,East Longmeadow,MA,,,476,USCGeocoder,15.6261,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,33867983.46,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.05963362,-72.499013,Relaxed;Soundex,TwoThousandTen,,740,,19645,0,44140,2005,2,8134.04,13,25,9,Missing
83063,Rocky Hill,CT,,,477,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,35844004.65,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.65719165,-72.66318988,Relaxed;Soundex,TwoThousandTen,,1122,,65370,0,25540,5011,5,5242,3,9,9,Missing
83171,St. Louis,MO,,,480,USCGeocoder,15.7309,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
83275,St. Louis,MO,,,483,USCGeocoder,15.6144,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
83332,St. Clair,MO,,,485,USCGeocoder,15.6963,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,9715984.668,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.34942008,-90.98714897,Relaxed;Soundex,TwoThousandTen,64136,7040,,12754,0,41180,3012,3,8009.02,71,29,9,Missing
83336,Jamaica,NY,,,486,USCGeocoder,15.6257,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,69551678.72,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.97993584,-76.90961809,Relaxed;Soundex,TwoThousandTen,,160,,38858,1,42900,2051,2,9501,99,36,9,Missing
83342,Long Island City,NY,,,487,USCGeocoder,15.6184,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,7073998.126,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.9006951,-78.67011046,Relaxed;Soundex,TwoThousandTen,41135,1280,,41146,0,15380,3010,3,144,29,36,9,Missing
83367,Woodland Hills,CA,,,488,USCGeocoder,15.6737,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,4282731.236,ArealInterpolationGeometricCentroid,City,37.69230769,FeatureClassBased,FlipACoin,,CityCentroid,,,1,35.02887914,-120.5523911,Relaxed;Soundex,TwoThousandTen,86380,7460,,90120,0,42020,1088,1,123.04,79,6,9,Missing
85116,Canton,MA,,,498,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50797131.02,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.17519337,-71.12650777,Relaxed;Soundex,TwoThousandTen,,740,14484,11315,0,14460,1011,1,4152,21,25,9,Missing
85263,Sparks,MD,,,499,USCGeocoder,31.2427,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,7828933.872,ArealInterpolationGeometricCentroid,City,16.66666667,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.98018579,-76.84984246,Relaxed;Soundex,TwoThousandTen,70775,8872,47894,91256,0,47900,1012,1,8004.12,33,24,9,Missing
85280,South Windsor,CT,,,500,USCGeocoder,15.6321,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,8123356.633,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.68494319,-72.18452284,Relaxed;Soundex,TwoThousandTen,71250,1122,,86790,1,48740,4015,4,8005,15,9,9,Missing
85292,Cicero,NY,,,501,USCGeocoder,78.1351,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,125523684.5,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,43.16634848,-76.06604881,Relaxed;Soundex,TwoThousandTen,,160,,15704,0,45060,2004,2,104,67,36,9,Missing
85301,Warren,NJ,,,502,USCGeocoder,78.1267,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,50877355.43,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,40.63226547,-74.51483043,Relaxed;Soundex,TwoThousandTen,,5602,20764,76940,0,35620,2008,2,522.04,35,34,9,Missing
85413,Long Island City,NY,,,504,USCGeocoder,15.5984,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,7073998.126,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.9006951,-78.67011046,Relaxed;Soundex,TwoThousandTen,41135,1280,,41146,0,15380,3010,3,144,29,36,9,Missing
85488,Newington,NH,,,505,USCGeocoder,140.6333,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,32265515.66,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,43.09306207,-70.8358606,Relaxed;Soundex,TwoThousandTen,,1122,40484,51620,0,14460,1043,1,1075,15,33,9,Missing
85534G,Freewater,OR,,,506,USCGeocoder,93.7557,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,5170833.065,ArealInterpolationGeometricCentroid,City,46,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.93487369,-118.3912944,Relaxed;Soundex,TwoThousandTen,48600,,,91929,1,37820,7001,7,9502,59,41,9,Missing
85550,Champagne,IL,,,507,USCGeocoder,78.0104,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,64113861.23,ArealInterpolationGeometricCentroid,City,41.11111111,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.1138099,-88.2752997,Relaxed;Soundex,TwoThousandTen,12385,1400,,12411,0,16580,1014,1,10,19,17,9,Missing
85577,Jamaica,NY,,,508,USCGeocoder,15.451,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,69551678.72,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.97993584,-76.90961809,Relaxed;Soundex,TwoThousandTen,,160,,38858,1,42900,2051,2,9501,99,36,9,Missing
85616,Billerica,MA,,,509,USCGeocoder,15.6493,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,68145494.92,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.55867287,-71.26730219,Relaxed;Soundex,TwoThousandTen,,740,15764,5805,0,14460,2023,2,3161.02,17,25,9,Missing
85661F,Hamilton,PA,,,511,USCGeocoder,62.4736,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,477941.499,ArealInterpolationGeometricCentroid,City,46,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.39249278,-77.83554871,Relaxed;Soundex,TwoThousandTen,54160,,,81784,1,30380,3039,3,9604,87,42,6,ResidenceCityOrZIPWithOneCensusTract
85661G,Mineral Point,PA,,,512,USCGeocoder,78.124,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,57688016.63,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.31884248,-79.96568468,Relaxed;Soundex,TwoThousandTen,,240,,50048,1,36340,1035,1,2014,121,42,9,Missing
85661H,Penn Run,PA,,,513,USCGeocoder,93.7579,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,4921417.312,ArealInterpolationGeometricCentroid,City,38.57142857,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.20164112,-76.36745449,Relaxed;Soundex,TwoThousandTen,59344,4000,,58840,0,29540,2005,2,103,71,42,9,Missing
85661K,Mineral Point,PA,,,514,USCGeocoder,15.618,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,57688016.63,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.31884248,-79.96568468,Relaxed;Soundex,TwoThousandTen,,240,,50048,1,36340,1035,1,2014,121,42,9,Missing
85825,Camp Lejeune,NC,,,517,USCGeocoder,78.1869,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,693590058.4,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,34.62062414,-77.38383289,Relaxed;Soundex,TwoThousandTen,,480,,90482,0,27340,1266,1,5,133,37,9,Missing
85874,Lee's Summit,MO,,,520,USCGeocoder,15.6494,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,48423979.63,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,38.84429994,-90.32122852,Relaxed;Soundex,TwoThousandTen,54352,7040,,41825,0,41180,2024,2,2109.27,189,29,9,Missing
85894,St. Paul,MN,,,521,USCGeocoder,15.6183,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
85918,Bedford,MA,,,522,USCGeocoder,15.6209,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,62500245.68,ArealInterpolationGeometricCentroid,City,46,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.66149045,-70.93819641,Relaxed;Soundex,TwoThousandTen,45000,1122,,45000,0,39300,1003,1,6509,5,25,9,Missing
85985,Pompano Bay,FL,,,523,USCGeocoder,78.1403,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,65814462.89,ArealInterpolationGeometricCentroid,City,38,FeatureClassBased,FlipACoin,,CityCentroid,,,1,26.24264803,-80.1298292,Relaxed;Soundex,TwoThousandTen,58050,4992,22744,92782,0,33100,1008,1,304.02,11,12,9,Missing
86022,Cannonsburg,PA,,,524,USCGeocoder,78.1193,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,5982940.742,ArealInterpolationGeometricCentroid,City,46.36363636,FeatureClassBased,FlipACoin,,CityCentroid,,,1,40.26424669,-80.18677583,Relaxed;Soundex,TwoThousandTen,11152,6280,,11152,0,38300,3001,3,7441,125,42,9,Missing
90057,St. Paul,MN,,,529,USCGeocoder,15.5166,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
90090,Enfield,CT,,,530,USCGeocoder,0,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,88617681.15,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,41.9839643,-72.55475388,Relaxed;Soundex,TwoThousandTen,37770,3280,,25990,0,25540,2016,2,4808,3,9,9,Missing
90098,St. Louis,MO,,,531,USCGeocoder,15.7306,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
90099,Rockland,MA,,,532,USCGeocoder,78.0937,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,26957500.46,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.12993334,-70.91092625,Relaxed;Soundex,TwoThousandTen,,740,14484,57775,0,14460,1016,1,5021.01,23,25,9,Missing
90117,St. Louis,MO,,,533,USCGeocoder,15.6112,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
90128,Clifton Park,NY,,,534,USCGeocoder,15.7632,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,3934373.34,ArealInterpolationGeometricCentroid,City,35.45454545,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.96075185,-77.13545694,Relaxed;Soundex,TwoThousandTen,16375,6840,,44864,0,40380,3005,3,503.01,69,36,9,Missing
90143E,Clackamas,OR,,,535,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,2117182.102,ArealInterpolationGeometricCentroid,City,14.44444444,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.57641718,-121.8677525,Relaxed;Soundex,TwoThousandTen,13050,,,90527,1,28900,3113,3,9702,35,41,6,ResidenceCityOrZIPWithOneCensusTract
90143F,West Lynn,OR,,,536,USCGeocoder,93.7474,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,21135555.98,ArealInterpolationGeometricCentroid,City,10,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.36687116,-122.639907,Relaxed;Soundex,TwoThousandTen,80150,6442,,92261,0,38900,3044,3,206,5,41,9,Missing
90150,Windsor,CT,,,537,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,24256148.97,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.92671117,-72.65439456,Relaxed;Soundex,TwoThousandTen,87140,3280,,87070,0,25540,1024,1,4762,3,9,9,Missing
90202A,Salem,NH,,,538,USCGeocoder,46.7951,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,66953440.88,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.79021101,-71.22018223,Relaxed;Soundex,TwoThousandTen,,1122,40484,66660,0,14460,4005,4,1002,15,33,9,Missing
90209,Amherst,NY,,,539,USCGeocoder,15.6176,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,138807110.9,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,43.01168418,-78.75693933,Relaxed;Soundex,TwoThousandTen,,160,,2000,0,15380,2028,2,91.13,29,36,9,Missing
90272,St. Paul,MN,,,540,USCGeocoder,15.757,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,145498914.5,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,44.94774025,-93.10399583,Relaxed;Soundex,TwoThousandTen,58000,5120,,58000,0,33460,1045,1,428,123,27,9,Missing
90320,Cheshire,CT,,,542,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,8726222.152,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,41.50260108,-72.89925306,Relaxed;Soundex,TwoThousandTen,14200,5602,,14160,0,35300,2031,2,3431.02,9,9,9,Missing
91055,St. Louis,MO,,,543,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
91121A,Silver Bow,MT,,,545,USCGeocoder,78.1181,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,1862289166,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.9023551,-112.6567163,Relaxed;Soundex,TwoThousandTen,11397,,,90483,1,15580,5141,5,8,93,30,9,Missing
91121C,Silver Bow,MT,,,546,USCGeocoder,15.5948,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,1862289166,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,45.9023551,-112.6567163,Relaxed;Soundex,TwoThousandTen,11397,,,90483,1,15580,5141,5,8,93,30,9,Missing
91148D,Clackamas,OR,,,547,USCGeocoder,15.6205,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,2117182.102,ArealInterpolationGeometricCentroid,City,14.44444444,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.57641718,-121.8677525,Relaxed;Soundex,TwoThousandTen,13050,,,90527,1,28900,3113,3,9702,35,41,6,ResidenceCityOrZIPWithOneCensusTract
91162,St. Louis,MO,,,548,USCGeocoder,15.6433,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,171026232.2,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,38.63581226,-90.24511868,Relaxed;Soundex,TwoThousandTen,65000,7040,,65000,0,41180,1008,1,1186,510,29,9,Missing
91259,Shrewsbury,MA,,,550,USCGeocoder,77.9666,1,4.1,,,12,CountyCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,56328703.88,ArealInterpolationGeometricCentroid,CountySubRegion,40,FeatureClassBased,FlipACoin,,CountySubdivisionCentroid,,,1,42.28419538,-71.7154322,Relaxed;Soundex,TwoThousandTen,,740,,61800,0,49340,1024,1,7393,27,25,9,Missing
91388,North Andover,MA,,,553,USCGeocoder,15.6205,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,92596799.02,ArealInterpolationGeometricCentroid,City,30,FeatureClassBased,FlipACoin,,CityCentroid,,,1,42.32663214,-72.67454127,Relaxed;Soundex,TwoThousandTen,46330,8000,,46330,0,44140,2011,2,8222,15,25,9,Missing
91413,St. Petersburg,FL,,,554,USCGeocoder,0,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,357500421.3,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,FlipACoin,,CityCentroid,,,1,27.76172935,-82.64293485,Relaxed;Soundex,TwoThousandTen,63000,8280,,93042,0,45300,1029,1,286,103,12,9,Missing
