Combo.FIPS,CBP.2.Digit.NAICS,employees
51185,23,704
51185,31,1619
51185,42,531
51185,44,3403
51185,48,634
51185,51,105
51185,52,527
51185,53,243
51185,54,404
51185,55,97
51185,56,353
51185,61,249
51185,62,2559
51185,71,107
51185,72,1241
51185,81,739
51185,99,19
51187,0,9892
51187,11,19
51187,22,19
51187,23,624
51187,31,1121
51187,42,249
51187,44,1647
51187,48,1113
51187,51,71
51187,52,249
51187,53,96
51187,54,517
51187,55,19
51187,56,191
51187,61,764
51187,62,1266
51187,71,226
51187,72,1107
51187,81,779
51187,99,19
51191,0,17365
51191,11,19
51191,21,125
51191,22,99
51191,23,741
51191,31,3880
51191,42,470
51191,44,3034
51191,48,865
51191,51,75
51191,52,537
51191,53,138
51191,54,780
51191,55,774
51191,56,482
51191,61,499
51191,62,2618
51191,71,216
51191,72,1541
51191,81,623
51191,99,19
51193,0,2742
51193,11,19
51193,22,19
51193,23,249
51193,31,730
51193,42,48
51193,44,439
51193,48,72
51193,51,99
51193,52,99
51193,53,58
51193,54,143
51193,56,92
51193,61,27
51193,62,240
51193,71,99
51193,72,301
51193,81,200
51195,0,11101
51195,11,19
51195,21,1776
51195,22,25
51195,23,1145
51195,31,220
51195,42,496
51195,44,2030
51195,48,541
51195,51,249
51195,52,255
51195,53,79
51195,54,416
51195,55,99
51195,56,764
51195,61,99
51195,62,1786
51195,71,40
51195,72,1016
51195,81,335
51197,0,9340
51197,11,19
51197,21,99
51197,22,99
51197,23,261
51197,31,2175
51197,42,216
51197,44,2055
51197,48,365
51197,51,78
51197,52,247
51197,53,135
51197,54,148
51197,55,19
51197,56,262
51197,61,50
51197,62,1285
51197,71,76
51197,72,1489
51197,81,404
51199,0,18384
51199,11,99
51199,22,249
51199,23,1918
51199,31,999
51199,42,318
51199,44,4162
51199,48,96
51199,51,242
51199,52,436
51199,53,196
51199,54,1122
51199,55,56
51199,56,1532
51199,61,139
51199,62,1639
51199,71,881
51199,72,3922
51199,81,977
51199,99,19
51510,0,79423
51510,11,19
51510,21,19
51510,22,306
51510,23,2882
51510,31,1585
51510,42,1397
51510,44,7184
51510,48,1556
51510,51,2363
51510,52,2975
51510,53,2146
51510,54,17785
51510,55,851
51510,56,11267
51510,61,1387
51510,62,7071
51510,71,723
51510,72,7752
51510,81,10176
51510,99,13
51515,0,3961
51515,11,19
51515,23,105
51515,31,941
51515,42,99
51515,44,443
51515,48,19
51515,51,99
51515,52,124
51515,53,99
51515,54,128
51515,55,19
51515,56,249
51515,61,99
51515,62,953
51515,71,99
51515,72,452
51515,81,355
51520,0,11113
51520,21,19
51520,23,249
51520,31,1703
51520,42,2499
51520,44,1846
51520,48,394
51520,51,1141
51520,52,341
51520,53,96
51520,54,257
51520,55,249
51520,56,649
51520,61,499
51520,62,517
51520,71,80
51520,72,1791
51520,81,611
51520,99,19
51530,0,1862
51530,11,19
51530,22,99
51530,23,19
51530,31,751
51530,42,19
51530,44,110
51530,48,19
51530,51,19
51530,52,31
51530,53,19
51530,54,99
51530,55,19
51530,56,65
51530,61,499
51530,62,293
51530,71,19
51530,72,145
51530,81,49
51540,0,31301
51540,11,19
51540,21,19
51540,22,249
51540,23,1792
51540,31,542
51540,42,523
51540,44,3455
51540,48,499
51540,51,1452
51540,52,861
51540,53,453
51540,54,2293
51540,55,108
51540,56,753
51540,61,730
51540,62,10181
51540,71,485
51540,72,5334
51540,81,1899
51540,99,1
51550,0,84983
51550,11,19
51550,21,99
51550,22,249
51550,23,8223
51550,31,3962
51550,42,4485
51550,44,16078
51550,48,2681
51550,51,2367
51550,52,3857
51550,53,1362
51550,54,7310
51550,55,1879
51550,56,8295
51550,61,915
51550,62,8711
51550,71,1028
51550,72,9244
51550,81,4315
51550,99,6
51570,0,9544
51570,23,222
51570,31,249
51570,42,73
51570,44,3677
51570,48,3
51570,51,249
51570,52,263
51570,53,121
51570,54,507
51570,55,19
51570,56,210
51570,61,20
51570,62,1503
51570,71,145
51570,72,2001
51570,81,488
51570,99,19
51580,0,3536
51580,23,154
51580,31,2499
51580,42,32
51580,44,472
51580,48,143
51580,51,115
51580,52,103
51580,53,24
51580,54,88
51580,56,41
51580,61,19
51580,62,213
51580,71,19
51580,72,330
51580,81,170
51590,0,22888
51590,21,99
51590,22,99
51590,23,529
51590,31,4030
51590,42,774
51590,44,4471
51590,48,377
51590,51,499
51590,52,1060
51590,53,291
51590,54,463
51590,55,137
51590,56,2499
51590,61,558
51590,62,4932
51590,71,148
51590,72,2573
51590,81,1095
51590,99,19
51595,0,3954
51595,11,19
51595,23,36
51595,31,999
51595,42,99
51595,44,631
51595,48,19
51595,51,53
51595,52,79
51595,53,37
51595,54,88
51595,56,118
51595,62,1071
51595,71,99
51595,72,627
51595,81,99
51595,99,19
51600,0,28629
51600,22,249
51600,23,1483
51600,31,212
51600,42,291
51600,44,5841
51600,48,224
51600,51,652
51600,52,1417
51600,53,499
51600,54,6401
51600,55,257
51600,56,2278
51600,61,538
51600,62,3204
51600,71,794
51600,72,3354
51600,81,1297
51600,99,1
51610,0,9091
51610,23,865
51610,31,99
51610,42,142
51610,44,915
51610,48,141
51610,51,342
51610,52,170
51610,53,249
51610,54,1801
51610,55,24
51610,56,688
51610,61,150
51610,62,1625
51610,71,140
51610,72,905
51610,81,895
51610,99,19
51620,0,3692
51620,23,99
51620,31,99
51620,42,44
51620,44,1118
51620,48,99
51620,51,19
51620,52,211
51620,53,60
51620,54,92
51620,55,19
51620,56,99
51620,62,1073
51620,71,99
51620,72,464
51620,81,355
51620,99,19
51630,0,20710
51630,11,99
51630,22,249
51630,23,478
51630,31,322
51630,42,246
51630,44,3734
51630,48,112
51630,51,662
51630,52,654
51630,53,321
51630,54,1053
51630,55,999
51630,56,656
51630,61,120
51630,62,6357
51630,71,412
51630,72,3552
51630,81,1208
51630,99,19
51640,0,5676
51640,11,19
51640,21,19
51640,22,19
51640,23,74
51640,31,1109
51640,42,99
51640,44,1275
51640,48,99
51640,51,99
51640,52,118
51640,53,99
51640,54,150
51640,55,19
51640,56,499
51640,61,19
51640,62,1553
51640,71,99
51640,72,561
51640,81,166
51650,0,41202
51650,11,5
51650,22,249
51650,23,1835
51650,31,2751
51650,42,830
51650,44,6519
51650,48,402
51650,51,1072
51650,52,1062
51650,53,793
51650,54,5212
51650,55,249
51650,56,3996
51650,61,2499
51650,62,6321
51650,71,609
51650,72,5199
51650,81,2147
51650,99,19
51660,0,27359
51660,11,19
51660,21,19
51660,22,19
51660,23,1137
51660,31,2214
51660,42,1374
51660,44,6399
51660,48,322
51660,51,574
51660,52,900
51660,53,354
51660,54,907
51660,55,99
51660,56,596
51660,61,1114
51660,62,5247
51660,71,327
51660,72,4734
51660,81,1085
51670,0,6922
51670,22,112
51670,23,999
51670,31,1370
51670,42,249
51670,44,673
51670,48,44
51670,51,99
51670,52,131
51670,53,99
51670,54,598
51670,55,19
51670,56,117
51670,61,105
51670,62,1285
51670,71,19
51670,72,1127
51670,81,557
51670,99,19
51678,0,4108
51678,21,99
51678,23,106
51678,31,19
51678,42,19
51678,44,466
51678,48,99
51678,51,34
51678,52,96
51678,53,99
51678,54,112
51678,56,99
51678,61,2499
51678,62,700
51678,71,93
51678,72,725
51678,81,391
51680,0,54809
51680,22,99
51680,23,2145
51680,31,8584
51680,42,1241
51680,44,7644
51680,48,949
51680,51,671
51680,52,3238
51680,53,512
51680,54,3653
51680,55,646
51680,56,1988
51680,61,6516
51680,62,9577
51680,71,666
51680,72,5053
51680,81,1650
51680,99,19
51683,0,23077
51683,23,1577
51683,31,4052
51683,42,366
51683,44,2589
51683,48,475
51683,51,232
51683,52,598
51683,53,229
51683,54,3961
51683,55,104
51683,56,1028
51683,61,2499
51683,62,3819
51683,71,116
51683,72,1439
51683,81,1094
51683,99,19
51685,0,2836
51685,22,19
51685,23,1253
51685,31,249
51685,42,241
51685,44,257
51685,48,249
51685,51,99
51685,52,19
51685,53,25
51685,54,86
51685,55,19
51685,56,240
51685,61,99
51685,62,99
51685,72,68
51685,81,194
51685,99,19
51690,0,8437
51690,11,19
51690,22,99
51690,23,152
51690,31,644
51690,42,207
51690,44,1573
51690,48,164
51690,51,499
51690,52,329
51690,53,130
51690,54,303
51690,55,99
51690,56,1396
51690,61,249
51690,62,1337
51690,71,176
51690,72,782
51690,81,432
51690,99,19
51700,0,86385
51700,11,19
51700,22,99
51700,23,3232
51700,31,49999
51700,42,1616
51700,44,9847
51700,48,1443
51700,51,1837
51700,52,1690
51700,53,2412
51700,54,5629
51700,55,2499
51700,56,6675
51700,61,1150
51700,62,11998
51700,71,836
51700,72,7235
51700,81,3260
51700,99,3
51710,0,119653
51710,11,99
51710,21,249
51710,22,499
51710,23,5140
51710,31,7035
51710,42,5338
51710,44,12498
51710,48,5183
51710,51,5111
51710,52,7139
51710,53,2651
51710,54,13000
51710,55,1655
51710,56,14326
51710,61,2645
51710,62,19219
51710,71,1467
51710,72,11217
51710,81,5395
51710,99,19
51720,0,4722
51720,21,365
51720,22,99
51720,23,249
51720,31,999
51720,42,173
51720,44,904
51720,48,249
51720,51,499
51720,52,99
51720,53,43
51720,54,165
51720,55,99
51720,56,99
51720,61,99
51720,62,2499
51720,71,22
51720,72,505
51720,81,111
51730,0,12798
51730,22,99
51730,23,613
51730,31,2499
51730,42,999
51730,44,1533
51730,48,230
51730,51,99
51730,52,204
51730,53,200
51730,54,331
51730,55,95
51730,56,610
51730,61,99
51730,62,4791
51730,71,99
51730,72,753
51730,81,879
51730,99,19
51735,0,1436
51735,11,19
51735,23,188
51735,31,19
51735,42,99
51735,44,323
51735,48,19
51735,51,19
51735,52,99
51735,53,99
51735,54,93
51735,56,65
51735,61,19
51735,62,201
51735,71,19
51735,72,256
51735,81,158
51740,0,28124
51740,22,249
51740,23,2427
51740,31,2224
51740,42,731
51740,44,3214
51740,48,1423
51740,51,270
51740,52,590
51740,53,378
51740,54,1936
51740,55,99
51740,56,2281
51740,61,374
51740,62,7158
51740,71,462
51740,72,2525
51740,81,1997
51750,0,5337
51750,22,99
51750,23,249
51750,31,2161
51750,42,43
51750,44,583
51750,48,99
51750,51,19
51750,52,168
51750,53,99
51750,54,235
51750,56,221
51750,61,19
51750,62,538
51750,71,19
51750,72,812
51750,81,220
51760,0,120753
51760,21,104
51760,22,2499
51760,23,5834
51760,31,8462
51760,42,4496
51760,44,8913
51760,48,3369
51760,51,2681
51760,52,10711
51760,53,2062
51760,54,11468
51760,55,3820
51760,56,5979
51760,61,4999
51760,62,23494
51760,71,1680
51760,72,10169
51760,81,10541
51760,99,4
51770,0,66413
51770,22,499
51770,23,3602
51770,31,4685
51770,42,3071
51770,44,9687
51770,48,3266
51770,51,1185
51770,52,3508
51770,53,1085
51770,54,3672
51770,55,9999
51770,56,4114
51770,61,441
51770,62,12730
51770,71,430
51770,72,6071
51770,81,2670
51770,99,19
51775,0,18775
51775,11,19
51775,23,1095
51775,31,3359
51775,42,1565
51775,44,2028
51775,48,256
51775,51,103
51775,52,703
51775,53,215
51775,54,616
51775,55,19
51775,56,999
51775,61,999
51775,62,4567
51775,71,142
51775,72,1591
51775,81,1055
51775,99,19
51790,0,10552
51790,21,99
51790,22,99
51790,23,286
51790,31,393
51790,42,273
51790,44,2030
51790,48,203
51790,51,218
51790,52,493
51790,53,190
51790,54,312
51790,55,249
51790,56,299
51790,61,499
51790,62,1894
51790,71,206
51790,72,1446
51790,81,1551
51800,0,20945
51800,11,249
51800,21,19
51800,22,249
51800,23,1214
51800,31,2138
51800,42,1242
51800,44,3443
51800,48,1460
51800,51,306
51800,52,620
51800,53,276
51800,54,1672
51800,55,37
51800,56,916
51800,61,499
51800,62,3328
51800,71,334
51800,72,2245
51800,81,1095
51800,99,19
51810,0,145524
51810,11,19
51810,21,19
51810,22,249
51810,23,10720
51810,31,6318
51810,42,4966
51810,44,22820
51810,48,2033
51810,51,4466
51810,52,11646
51810,53,6101
51810,54,13466
51810,55,1291
51810,56,11149
51810,61,4028
51810,62,15942
51810,71,2197
51810,72,20607
51810,81,7596
51810,99,5
51820,0,9431
51820,22,19
51820,23,292
51820,31,2006
51820,42,256
51820,44,2024
51820,48,249
51820,51,999
51820,52,368
51820,53,110
51820,54,267
51820,55,60
51820,56,499
51820,61,249
51820,62,738
51820,71,249
51820,72,1232
51820,81,525
51830,0,9636
51830,21,19
51830,23,77
51830,31,19
51830,42,47
51830,44,1648
51830,48,19
51830,51,99
51830,52,156
51830,53,112
51830,54,200
51830,55,99
51830,56,249
51830,61,249
51830,62,2499
51830,71,2499
51830,72,3543
51830,81,642
51830,99,19
51840,0,22060
51840,11,19
51840,23,310
51840,31,2294
51840,42,734
51840,44,3979
51840,48,118
51840,51,499
51840,52,635
51840,53,240
51840,54,1076
51840,55,1108
51840,56,1132
51840,61,999
51840,62,5812
51840,71,273
51840,72,2208
51840,81,906
53000,0,6312
53000,11,19
53000,21,120
53000,42,1558
53000,44,19
53000,48,249
53000,51,154
53000,52,504
53000,54,498
53000,55,19
53000,56,4999
53000,62,499
53000,81,19
53001,0,4202
53001,11,249
53001,22,99
53001,23,106
53001,31,2499
53001,42,458
53001,44,588
53001,48,320
53001,51,99
53001,52,79
53001,53,34
53001,54,62
53001,56,56
53001,61,19
53001,62,999
53001,71,19
53001,72,363
53001,81,145
53003,0,4394
53003,11,99
53003,22,99
53003,23,376
53003,31,334
53003,42,94
53003,44,1065
53003,48,99
53003,51,19
53003,52,138
53003,53,99
53003,54,189
53003,55,19
53003,56,249
53003,61,46
53003,62,917
53003,71,98
53003,72,583
53003,81,186
53005,0,56298
53005,11,99
53005,22,99
53005,23,3808
53005,31,3224
53005,42,1485
53005,44,8744
53005,48,754
53005,51,735
53005,52,1709
53005,53,1009
53005,54,8518
53005,55,499
53005,56,6957
53005,61,315
53005,62,8840
53005,71,1312
53005,72,5844
53005,81,2484
53005,99,2
53007,0,25939
53007,11,1487
53007,21,19
53007,22,99
53007,23,1895
53007,31,1736
53007,42,2126
53007,44,4257
53007,48,590
53007,51,567
53007,52,817
53007,53,515
53007,54,1137
53007,55,249
53007,56,520
53007,61,124
53007,62,5205
53007,71,643
53007,72,3126
53007,81,980
53007,99,6
53009,0,17371
53009,11,380
53009,21,19
53009,22,23
53009,23,1313
53009,31,1472
53009,42,323
53009,44,3393
53009,48,459
53009,51,499
53009,52,612
53009,53,308
53009,54,783
53009,55,42
53009,56,355
53009,61,130
53009,62,3906
53009,71,566
53009,72,2077
53009,81,925
53009,99,19
53011,0,110009
53011,11,131
53011,21,190
53011,22,81
53011,23,10379
53011,31,12774
53011,42,6056
53011,44,16110
53011,48,2883
53011,51,3018
53011,52,4818
53011,53,2720
53011,54,6234
53011,55,1597
53011,56,5486
53011,61,1032
53011,62,18125
53011,71,2189
53011,72,11059
53011,81,5097
53011,99,30
53013,0,762
53013,11,9
53013,21,19
53013,22,99
53013,23,27
53013,31,60
53013,42,44
53013,44,249
53013,48,19
53013,51,19
53013,52,22
53013,53,19
53013,54,99
53013,56,19
53013,61,19
53013,62,169
53013,71,249
53013,72,99
53013,81,65
53013,99,19
53015,0,30640
53015,11,694
53015,21,99
53015,22,99
53015,23,2938
53015,31,5910
53015,42,1234
53015,44,4540
53015,48,986
53015,51,395
53015,52,897
53015,53,386
53015,54,921
53015,55,999
53015,56,870
53015,61,300
53015,62,5466
53015,71,388
53015,72,2725
53015,81,1233
53015,99,19
53017,0,5862
53017,11,249
53017,23,416
53017,31,282
53017,42,605
53017,44,1476
53017,48,186
53017,51,99
53017,52,210
53017,53,103
53017,54,182
53017,55,99
53017,56,211
53017,61,19
53017,62,634
53017,71,248
53017,72,733
53017,81,243
53017,99,19
53019,0,737
53019,11,99
53019,21,19
53019,23,34
53019,31,99
53019,42,19
53019,44,249
53019,48,2
53019,51,19
53019,52,22
53019,53,19
53019,54,19
53019,56,19
53019,62,260
53019,71,19
53019,72,99
53019,81,99
53021,0,16301
53021,11,422
53021,21,99
53021,22,19
53021,23,1324
53021,31,2058
53021,42,1321
53021,44,2775
53021,48,939
53021,51,547
53021,52,399
53021,53,290
53021,54,384
53021,55,19
53021,56,1381
53021,61,188
53021,62,1676
53021,71,278
53021,72,1429
53021,81,807
53021,99,0
53023,0,300
53023,22,19
53023,23,19
53023,42,91
53023,44,60
53023,48,19
53023,51,19
53023,52,15
53023,54,6
53023,62,99
53023,72,14
53023,81,19
53025,0,18640
53025,11,214
53025,21,99
53025,22,99
53025,23,1105
53025,31,3092
53025,42,1568
53025,44,3226
53025,48,1004
53025,51,247
53025,52,580
53025,53,198
53025,54,406
53025,55,99
53025,56,864
53025,61,136
53025,62,2992
53025,71,499
53025,72,1911
53025,81,706
53025,99,19
53027,0,16278
53027,11,805
53027,21,19
53027,22,19
53027,23,990
53027,31,2556
53027,42,640
53027,44,2938
53027,48,408
53027,51,214
53027,52,999
53027,53,285
53027,54,409
53027,55,19
53027,56,411
53027,61,19
53027,62,2751
53027,71,196
53027,72,2061
53027,81,832
53027,99,19
53029,0,11836
53029,11,19
53029,21,19
53029,22,56
53029,23,1062
53029,31,587
53029,42,249
53029,44,2272
53029,48,159
53029,51,249
53029,52,537
53029,53,275
53029,54,568
53029,55,99
53029,56,348
53029,61,224
53029,62,2384
53029,71,365
53029,72,1758
53029,81,767
53029,99,19
53031,0,6753
53031,11,99
53031,21,29
53031,22,19
53031,23,683
53031,31,785
53031,42,117
53031,44,1037
53031,48,99
53031,51,224
53031,52,249
53031,53,131
53031,54,272
53031,55,99
53031,56,182
53031,61,117
53031,62,1309
53031,71,249
53031,72,899
53031,81,514
53031,99,2
53033,0,1032598
53033,11,2007
53033,21,402
53033,22,4999
53033,23,54986
53033,31,77335
53033,42,59942
53033,44,99244
53033,48,41781
53033,51,86821
53033,52,47137
53033,53,23623
53033,54,95455
53033,55,65028
53033,56,64224
53033,61,22380
53033,62,127792
53033,71,25779
53033,72,90675
53033,81,43659
53033,99,249
53035,0,57587
53035,11,99
53035,21,19
53035,22,249
53035,23,4434
53035,31,1998
53035,42,1086
53035,44,10967
53035,48,932
53035,51,1157
53035,52,2342
53035,53,1235
53035,54,4411
53035,55,249
53035,56,2837
53035,61,1045
53035,62,12894
53035,71,1534
53035,72,7220
53035,81,3052
53035,99,24
53037,0,10409
53037,11,99
53037,21,19
53037,22,99
53037,23,813
53037,31,999
53037,42,364
53037,44,1620
53037,48,242
53037,51,207
53037,52,205
53037,53,202
53037,54,265
53037,55,19
53037,56,247
53037,61,84
53037,62,1438
53037,71,2499
53037,72,2136
53037,81,458
53037,99,19
53039,0,3530
53039,11,83
53039,21,21
53039,22,48
53039,23,221
53039,31,999
53039,42,118
53039,44,299
53039,48,77
53039,51,19
53039,52,80
53039,53,31
53039,54,277
53039,55,19
53039,56,249
53039,61,19
53039,62,609
53039,71,37
53039,72,262
53039,81,152
53039,99,19
53041,0,19031
53041,11,752
53041,21,499
53041,22,249
53041,23,929
53041,31,3357
53041,42,706
53041,44,3632
53041,48,1146
53041,51,216
53041,52,432
53041,53,499
53041,54,509
